0.1, 0.96
0.2, 0.82
0.3, 0.67
0.4, 0.52
0.5, 0.39
0.6, 0.28
0.7, 0.23
0.8, 0.17
0.9, 0.14
1.0, 0.095
2.0, 0.015

