"PointID" "x" "y" "Density" "Momentum_x" "Momentum_y" "Energy" "Pressure" "Temperature" "Mach" "Pressure_Coefficient"
0  0.000000000000000e+00  3.250000000000000e+00  9.504248295488136e-01  2.465104165160478e+00  4.575032582823887e-01  3.398744712952539e+00  3.671094170129683e-02  3.862582348435097e-02  1.134405103280225e+01  -1.376127226141005e+18
1  0.000000000000000e+00  3.350654408204810e+00  7.429697390609564e-01  1.352171533567894e-03  -5.300372555449659e-01  1.837607401789585e+00  6.594163757115565e-01  8.875413641274229e-01  6.399976292348881e-01  -4.865480346977764e+17
2  0.000000000000000e+00  3.454083055811609e+00  9.390792031153277e-01  -9.922395786194501e-03  -4.809585327396402e-01  2.363172060281634e+00  8.959823393549277e-01  9.541073174473154e-01  4.432361580169682e-01  -1.485966580643891e+17
3  0.000000000000000e+00  3.560484309034984e+00  9.654284840937940e-01  -7.154532295164825e-03  -3.589785726189175e-01  2.418916666977813e+00  9.408600168308460e-01  9.745517480914092e-01  3.183964266017311e-01  -8.448569024164861e+16
4  0.000000000000000e+00  3.670041944021377e+00  9.733265288068607e-01  -3.670631638538281e-03  -2.928594085099384e-01  2.434562914314657e+00  9.561989931823955e-01  9.824030938050559e-01  2.565818025647237e-01  -6.257286688229208e+16
5  0.000000000000000e+00  3.782926706063103e+00  9.723660021365187e-01  -2.604522305042846e-03  -2.567872735285328e-01  2.427531009715272e+00  9.574482753094710e-01  9.846583212552991e-01  2.249361578629788e-01  -6.078817812932719e+16
6  0.000000000000000e+00  3.899538020487113e+00  9.730548613339375e-01  -1.810833926338180e-03  -2.292053287097656e-01  2.428236487592738e+00  9.604959517300903e-01  9.870933180616042e-01  2.003815875354144e-01  -5.643435467129960e+16
7  0.000000000000000e+00  4.019897940312160e+00  9.736225502684694e-01  -2.299200581672716e-03  -2.052601623006004e-01  2.428160358428185e+00  9.626084234438000e-01  9.886874776866742e-01  1.792040222645258e-01  -5.341653793742850e+16
8  0.000000000000000e+00  4.143892463110279e+00  9.755264141571720e-01  -1.617602246697543e-03  -1.847791033667380e-01  2.432308930719228e+00  9.659230578613244e-01  9.901557188442258e-01  1.608846815064808e-01  -4.868134591239375e+16
9  0.000000000000000e+00  4.271660589200917e+00  9.768674521203108e-01  -1.608295460962376e-03  -1.673997069068921e-01  2.434470844955522e+00  9.680505588339783e-01  9.909743197327385e-01  1.454935960988742e-01  -4.564205880860246e+16
10  0.000000000000000e+00  4.403332688116582e+00  9.786879938126924e-01  -1.027142702718894e-03  -1.528156409013377e-01  2.438615742769964e+00  9.706738516966058e-01  9.918113411355283e-01  1.325118764102085e-01  -4.189449757627742e+16
11  0.000000000000000e+00  4.539031276610256e+00  9.798643474710224e-01  -1.032615374415036e-03  -1.402280112263274e-01  2.440763228236249e+00  9.722914782646125e-01  9.922715126578951e-01  1.214230992787978e-01  -3.958360247912502e+16
