,Index,X/De,Me,M2,P2/Pt,T2/Tt,P1/Pt
0,0,1.830000000000007,3.8,0.42642053965518895,0.16904904904904905,0.9620470970976965,0.01
1,1,1.8800000000000077,3.9,0.4110242322697063,0.18022022022022022,0.9645668485764716,0.01
2,2,1.935000000000008,4.0,0.3968078444519519,0.19167167167167168,0.9666347028082919,0.01
