"PointID" "x" "y" "Density" "Momentum_x" "Momentum_y" "Energy" "Pressure" "Temperature" "Mach" "Pressure_Coefficient"
0  0.000000000000000e+00  3.250000000000000e+00  6.746670258266433e+00  1.943376254687765e+03  2.979693510599988e+02  6.674887839696770e+06  1.581615872831813e+05  4.725320287565429e+02  1.908087498858425e+00  -2.320052724733474e+16
1  0.000000000000000e+00  3.350654408204810e+00  5.410420090312881e+00  9.218629163770858e+01  -1.772297816572277e+02  4.985698783367870e+06  1.239758990228118e+05  4.594287589450272e+02  2.439040724200867e-01  -4.546194272025348e+17
2  0.000000000000000e+00  3.454083055811609e+00  7.054289682680792e+00  -3.626883306731758e+00  -3.280030330444778e+02  6.469283402828149e+06  1.595071426599200e+05  4.571478712303719e+02  3.104795502585895e-01  -6.219794958425663e+15
3  0.000000000000000e+00  3.560484309034984e+00  6.951250617766571e+00  -4.966581769485718e+00  -2.629634435926412e+02  6.317587158507019e+06  1.558429291552429e+05  4.532200313862625e+02  2.537017117952997e-01  -5.246168856456837e+16
4  0.000000000000000e+00  3.670041944021377e+00  7.032282947516914e+00  -2.449700531000198e+00  -2.394930447303551e+02  6.355506791255172e+06  1.566992721960173e+05  4.507614916698102e+02  2.291422380093920e-01  -4.165475176044839e+16
5  0.000000000000000e+00  3.782926706063103e+00  7.069978753141955e+00  -8.972564868997851e-01  -2.202751885583564e+02  6.373612261059577e+06  1.571150275988909e+05  4.496860572665156e+02  2.099371548997855e-01  -3.640797313215102e+16
6  0.000000000000000e+00  3.899538020487113e+00  7.085085658892428e+00  -3.969812501228597e-01  -2.039989673626930e+02  6.382180686577701e+06  1.573215393942789e+05  4.493671955265082e+02  1.940994938345584e-01  -3.380182137310146e+16
7  0.000000000000000e+00  4.019897940312160e+00  7.092550142959497e+00  -2.491825256535587e-01  -1.899822027714807e+02  6.390928711063719e+06  1.575440242399118e+05  4.495378223606090e+02  1.805416646880994e-01  -3.099409181596603e+16
8  0.000000000000000e+00  4.143892463110279e+00  7.097580332789906e+00  -1.778076631447593e-01  -1.780916155248507e+02  6.398417801690499e+06  1.577363132683650e+05  4.497677599117438e+02  1.690787311813598e-01  -2.856742950930441e+16
9  0.000000000000000e+00  4.271660589200917e+00  7.103752152865054e+00  -1.329014550329272e-01  -1.683847160488802e+02  6.405697865466561e+06  1.579192532435633e+05  4.499055464481504e+02  1.597022697800048e-01  -2.625875102792471e+16
10  0.000000000000000e+00  4.403332688116582e+00  7.111083411097859e+00  -1.039958027650523e-01  -1.603249673557707e+02  6.412786352417218e+06  1.580938030669702e+05  4.499529367912937e+02  1.518981718308147e-01  -2.405595516118495e+16
11  0.000000000000000e+00  4.539031276610256e+00  7.118730241421961e+00  -8.530139687094818e-02  -1.533006447862716e+02  6.419577252404531e+06  1.582592528524937e+05  4.499572748845172e+02  1.450918752262789e-01  -2.196800057841538e+16
12  0.000000000000000e+00  4.678871709855118e+00  7.125984767312403e+00  -7.276064376564287e-02  -1.468515739007908e+02  6.425914966830879e+06  1.584132072665080e+05  4.499532733495644e+02  1.388524110323588e-01  -2.002511607565424e+16
13  0.000000000000000e+00  4.822962791762626e+00  7.132711986381356e+00  -6.412588760268180e-02  -1.407002621299140e+02  6.431799618223258e+06  1.585561036093971e+05  4.499499566303571e+02  1.329157583073023e-01  -1.822178297943872e+16
14  0.000000000000000e+00  4.971792329712231e+00  7.138945832898016e+00  -5.792294438618686e-02  -1.346846009076914e+02  6.437264390443534e+06  1.586888397628292e+05  4.499477775250078e+02  1.271261728332208e-01  -1.654667014093727e+16
15  0.000000000000000e+00  5.125241926927518e+00  7.144718336358162e+00  -5.352438237247257e-02  -1.287634064385754e+02  6.442331713828441e+06  1.588119675294826e+05  4.499463644282278e+02  1.214428368580364e-01  -1.499281388275771e+16
16  0.000000000000000e+00  5.283321935398931e+00  7.150033701025185e+00  -4.889795290498246e-02  -1.229478477804720e+02  6.447005046789306e+06  1.589255723593824e+05  4.499456979208978e+02  1.158749185835422e-01  -1.355913583679538e+16
